id_odsp,league,season,fthg,ftag,odd_h,odd_d,odd_a
4pkgF5x9/,D1,2014,2,3,5.5,4.6,1.76
67j9ZoEA/,E0,2014,4,1,1.45,5.2,9.2
bNWufSDp/,E0,2014,3,0,1.76,4.01,5.8
CAh1Dq7L/,D1,2014,2,1,1.95,3.95,4.4
ClJhVvQk/,SP1,2014,1,0,2.78,3.55,2.9
CYzQQOxC/,I1,2014,0,2,2.57,3.2,3.3
dO117zxi/,I1,2014,3,0,1.45,4.6,10
fD8cUbud/,SP1,2014,5,0,1.07,20,41
fZs6C3MR/,D1,2014,3,2,2.44,3.5,3.35
GIcdxlUi/,E0,2014,1,0,12,5,1.44
KjvExNXF/,SP1,2014,1,2,3.5,3.5,2.48
Mw1LG9RG/,F1,2014,1,0,4.5,3.49,2.1
ngjzaphS/,D1,2014,3,3,1.18,9.6,17.5
nLp09RJj/,F1,2014,0,0,3.06,3.14,2.88
pbkDY5TG/,E0,2014,4,0,1.72,4.15,6.35
QHYy7spk/,D1,2014,3,0,2.8,3.4,3.05
rm2HHkCA/,F1,2014,2,2,4.33,3.6,2.06
SMvIXPrN/,E0,2014,1,0,2.42,3.32,3.6
vFXoXUBc/,F1,2014,1,1,2.66,3.32,3.3
viVEi2p2/,D1,2014,1,1,1.4,5.9,10
xEVqgnTj/,E0,2014,3,3,1.98,5.4,4.6
YcKlWKAq/,SP1,2014,0,1,9.6,6.1,1.42
zosdA74p/,F1,2014,0,0,1.83,3.6,6.2
zsRfV8tA/,F1,2014,1,1,3.4,3.5,2.5
00WAhrVe/,D1,2014,3,1,1.82,4.3,5.3
2VPA4GyG/,I1,2014,3,2,2.32,3.44,3.7
61Frh2X2/,SP1,2014,1,0,2.02,3.4,4.8
6mzAw3I9/,SP1,2014,1,1,1.65,4.15,6.9
b7lcEPiF/,D1,2014,1,2,2.05,3.9,4.05
bsm1y8qb/,E0,2014,1,3,5.2,4,1.85
CQz6vq33/,SP1,2014,1,3,1.41,5.3,9.8
djSjWlR3/,F1,2014,3,0,1.86,3.65,6.2
fawf8bxi/,I1,2014,0,0,3.05,3.35,2.7
GYTE3ziM/,I1,2014,0,2,9.2,4.6,1.5
hbR0TIf2/,SP1,2014,1,1,2.98,3.55,2.71
jD5PFTtN/,F1,2014,1,0,1.74,3.6,7
jPZTPrhI/,I1,2014,2,1,2.02,3.36,4.85
K6z65dM9/,I1,2014,2,0,3.06,3.38,2.78
U34TEmdT/,F1,2014,1,2,2.66,3.3,3.2
xYo5zSb4/,E0,2014,4,0,1.41,5.6,8.4
Ykxb7Iic/,I1,2014,3,0,2.42,3.5,3.44
2FTIysmM/,SP1,2014,0,2,1.89,3.55,5.7
rLcc8GMp/,I1,2014,1,0,1.76,3.9,5.9
t6SMz12S/,SP1,2014,1,2,2.19,3.55,4.1
tGy26x73/,I1,2014,2,2,5.8,4,1.82
vcrMWqbT/,E0,2014,1,2,2.16,3.65,4.33
6wHM7kVt/,I1,2014,4,2,1.55,4.72,9.01
KYprtdv8/,SP1,2014,1,2,2.39,3.55,3.65
MFKxNplj/,F1,2014,3,1,1.36,5.8,13
vPUC8fLg/,D1,2014,2,1,3.55,3.95,2.25
2BcPpltc/,F1,2014,3,0,1.34,6.8,15
2T8ijt2F/,SP1,2014,1,0,1.53,4.6,9.2
48Xu61ae/,D1,2014,2,1,1.48,5.6,7.65
6BW4AGjs/,D1,2014,1,0,8,4.8,1.6
AeTI2f6S/,I1,2014,2,2,1.4,5,11.64
Ay1XrSA9/,F1,2014,1,2,2.75,3.2,3.15
b1Fnm5rA/,E0,2014,0,1,2.45,3.48,3.4
C2bRqvuq/,SP1,2014,3,1,1.08,19.34,43.59
C4FpbEEq/,I1,2014,0,1,2.8,3.25,3.08
CAEWSO68/,D1,2014,1,1,4.2,4.3,1.95
dxVmS36p/,E0,2014,1,2,2.29,3.5,3.8
EVESHV5i/,E0,2014,0,3,2.44,3.42,3.48
hMDWGkLc/,E0,2014,1,0,3.12,3.3,2.8
j1DzSrME/,D1,2014,0,2,3.6,3.84,2.26
jyCvkRDc/,E0,2014,4,1,1.38,6,10.5
nXMp5LE1/,D1,2014,2,0,1.87,3.9,5.1
pbBrloT3/,E0,2014,0,4,4.25,3.75,2.08
QVJ7S6QS/,F1,2014,1,2,2.64,3,3.7
r7U2TnBM/,F1,2014,2,2,2.34,3.25,3.88
Sv6ZNQYq/,F1,2014,1,1,1.94,3.45,5.23
trnvsxP1/,SP1,2014,0,4,6.5,5,1.59
U3QbUSeG/,F1,2014,2,2,2.15,3.4,4.22
YHnzrI9e/,SP1,2014,3,0,2.48,3.6,3.45
ziOL6Yk6/,D1,2014,2,0,2.56,3.64,3.05
zTTiRNLj/,E0,2014,3,0,1.32,6.3,13.11
06JtM43d/,F1,2014,3,1,1.45,4.8,10.09
2q5qJFj9/,I1,2014,2,0,1.79,3.7,5.9
A98iHgLL/,I1,2014,1,2,2.82,3.3,3.1
CpDzj7bi/,E0,2014,3,0,2.63,3.57,3.1
EsNP5h5C/,D1,2014,1,1,2.42,3.95,3.2
fRmWrbfk/,SP1,2014,4,1,1.64,4.32,6.8
GE1Tq8e3/,F1,2014,1,1,1.49,4.4,9.6
hSYG7Ez0/,D1,2014,3,0,2.79,3.55,2.74
I9MzsKv8/,SP1,2014,0,0,2.8,3.58,2.78
KG3eoqDM/,E0,2014,1,2,9,6,1.42
KKFvKey3/,I1,2014,1,3,7,3.9,1.71
l07eGDzS/,I1,2014,2,1,1.88,3.75,5.4
lSayrnQF/,F1,2014,1,2,2.9,3.45,2.82
MZdyLyMd/,I1,2014,1,0,3.05,3.64,2.63
phEniMn9/,SP1,2014,1,0,2.45,3.21,3.85
tz4mIZ5F/,I1,2014,0,2,1.8,3.88,5.5
zs7alKWR/,SP1,2014,4,1,2.17,3.46,4.5
8W8gdhqd/,I1,2014,1,2,3.9,3.6,2.24
tK7ek0HL/,SP1,2014,1,2,5,3.8,1.86
tQ4inPcG/,E0,2014,5,1,1.62,4.4,7.4
UuAkcYTk/,I1,2014,2,0,1.16,9.6,26
23aGSFCP/,D1,2014,2,0,1.79,4.3,5.1
dYYKZNXe/,F1,2014,2,3,2.67,3.3,3.25
EgRJtBpP/,SP1,2014,0,0,2.24,3.45,4
0bLX3WZO/,D1,2014,0,3,1.48,5.5,7.3
2amCNVwm/,SP1,2014,1,0,1.5,4.6,9.5
2ZuCyp3q/,F1,2014,1,0,1.66,4.1,6.9
63fts6uM/,F1,2014,1,1,4.25,3.84,2.02
84raKiK5/,D1,2014,4,1,1.58,4.8,6.4
8plSAibk/,I1,2014,1,1,2.48,3.3,3.4
bcJJfP9L/,F1,2014,2,0,2.75,3.65,2.85
bRtLL98a/,SP1,2014,1,0,14,7.4,1.29
CEvWvsjj/,E0,2014,1,0,2.2,3.75,3.65
EwPUarSF/,E0,2014,3,3,3.15,3.75,2.5
fspOBXrq/,I1,2014,3,1,1.37,5.6,12
IBVL14c3/,E0,2014,1,0,2.11,3.6,4.35
MRlFG9JU/,D1,2014,3,0,1.76,4.2,5.6
nmZXI7hI/,SP1,2014,2,2,2.5,3.6,3.2
nqDzG9z4/,E0,2014,0,1,1.46,5,8.5
OvR6cRP2/,F1,2014,1,2,2.6,3.1,3.44
pfFFe5fF/,F1,2014,0,1,3.88,3.38,2.42
pfgptQfS/,F1,2014,2,1,1.85,3.6,5.8
QwYyIR7O/,SP1,2014,4,0,1.09,19.06,35
ryjBHk4O/,D1,2014,2,0,2.22,3.65,3.8
UDqeLX4a/,D1,2014,2,1,2.6,3.6,3
UkkRuNzp/,E0,2014,1,0,2.32,3.25,4.1
vPjrOZKt/,D1,2014,1,1,1.83,4.4,4.75
zmQQ0OC9/,E0,2014,0,1,4.61,3.76,1.95
27mW9BDe/,I1,2014,1,0,1.32,6.57,11.5
2Rs3JBZB/,D1,2014,2,0,2.45,3.85,3.1
2VPAdou9/,F1,2014,2,2,3.82,3.4,2.26
4OqTJmwC/,SP1,2014,2,2,1.94,4,4.74
AVqSTW4R/,I1,2014,4,2,1.67,4.1,6.8
CvWgPjDr/,I1,2014,1,1,3.7,3.38,2.32
CxkjMDkg/,D1,2014,2,1,1.63,7.8,6.63
E3jJVhzF/,I1,2014,0,4,3.7,3.7,2.25
E9qGz4Ik/,F1,2014,1,0,5.15,4,1.81
hltPKTN5/,SP1,2014,0,2,3.5,3.8,2.26
KtiFWYK8/,I1,2014,2,1,1.85,3.6,5.65
O8l8OBOt/,SP1,2014,0,2,10.5,4.9,1.45
pUVwFTkA/,E0,2014,0,1,5.3,3.85,1.87
QHrzv15d/,E0,2014,3,2,2.32,3.85,3.36
tbnz9VS1/,I1,2014,2,4,2.84,3.16,3
tjhBXE52/,I1,2014,3,5,3.55,3.6,2.44
WCQvtvfE/,SP1,2014,2,1,1.68,4.02,7
zPXOYsm2/,F1,2014,1,0,2.65,3.12,3.5
KzrHMkgg/,SP1,2014,3,0,1.44,5.5,9.5
S6fNUCkL/,I1,2014,0,2,6.4,3.84,1.77
St3ap3SS/,E0,2014,3,1,1.38,5.9,10
dtLaq2tq/,E0,2014,2,3,1.48,5.4,11
Ie98stBe/,E0,2014,2,2,1.24,10.5,26
nNH6lkdo/,D1,2014,2,3,3.78,3.88,3.8
2i1o9OOE/,F1,2014,0,0,1.55,4.51,8.2
G2DoxVht/,SP1,2014,2,0,1.2,8,23.71
0l0aFNR2/,E0,2014,3,1,1.56,5.1,7.3
0YysV8YN/,D1,2014,0,0,1.88,3.75,5.1
2P85sjZQ/,I1,2014,2,1,2.17,3.85,4.85
2TO6Mlc1/,I1,2014,1,2,1.97,3.65,4.9
6cFdqC4E/,I1,2014,1,1,3.4,3.53,2.42
6osxbMdS/,E0,2014,1,2,1.23,8.2,18
6qKnD7KM/,E0,2014,1,2,3.1,3.56,2.6
80OYb2sM/,E0,2014,0,0,3.52,3.5,2.38
8INXYjZb/,D1,2014,3,1,3.31,4.1,2.3
bR2jyk8n/,SP1,2014,0,0,2.61,3.4,3.25
E3SAL8C7/,I1,2014,0,2,2.48,3.6,3.14
Ei43Ess9/,E0,2014,0,1,2.34,3.38,3.65
feyoUSmU/,D1,2014,1,3,7.8,5.1,2.04
jez3WQMH/,SP1,2014,2,1,1.86,3.98,4.9
K4eXxAsr/,I1,2014,0,1,2.08,3.6,4.3
K4Z1NUse/,I1,2014,1,2,2.2,3.33,4.2
Or5HklNu/,SP1,2014,1,1,2.61,3.65,2.96
OY91rWJK/,I1,2014,0,1,2.8,3.68,2.81
S6Ghphk8/,I1,2014,3,0,1.3,6.2,13
ShLrEm5G/,E0,2014,1,1,2.54,3.6,3.25
tEzbOASl/,I1,2014,1,0,1.24,7.8,23
tWLuXU3B/,D1,2014,4,2,3.36,3.75,2.33
WGSCPndo/,D1,2014,0,2,9.6,6.51,1.37
Y7ayxUdl/,I1,2014,3,3,2.12,3.45,4.48
YaVKygkt/,D1,2014,4,2,1.4,5.8,9.2
2uNyYAl5/,D1,2014,1,4,5.43,4.9,1.65
6i6bZSxa/,SP1,2014,2,1,1.32,7,10
8hKfn1H1/,F1,2014,1,0,1.48,4.8,10.18
bqMGjvk2/,E0,2014,2,3,8,5.2,1.5
C4yaX67B/,SP1,2014,3,1,1.91,4.05,4.7
CjUOzD4n/,D1,2014,3,1,2.56,3.9,2.94
CSJ4gt5q/,E0,2014,2,0,2.69,3.65,2.85
EVKjms2e/,F1,2014,0,0,2.33,3.38,3.83
fT4kk3Xr/,F1,2014,5,1,2.16,3.35,4.4
hKINgqPR/,F1,2014,2,1,1.88,3.85,5.24
jFINkzOg/,F1,2014,2,6,2.32,3.4,3.88
jJI8h0Kk/,E0,2014,0,3,5.5,4,1.84
O02sA498/,F1,2014,0,1,2.6,3.55,3
pIZ6VpxO/,SP1,2014,2,4,3,3.41,2.83
pr52Ynh5/,SP1,2014,4,0,1.38,5.53,11
zuMnlNnk/,F1,2014,4,4,2.64,3.27,3.15
CU6fz9Nh/,SP1,2014,2,0,2.95,3.36,2.9
KhNCiKZe/,E0,2014,3,1,1.25,8.1,15
MeOboLW7/,F1,2014,1,0,1.24,7.8,19
UaUEidgs/,F1,2014,0,0,2.88,3.54,2.72
848i5FNt/,F1,2014,1,1,3.77,3.35,2.31
SxDRqRAG/,D1,2014,0,0,2.8,3.65,2.8
W88PmSih/,SP1,2014,1,1,1.71,3.85,6.8
zg77vNIn/,I1,2014,2,0,1.91,3.9,5
0jBZs5uT/,D1,2014,2,2,1.43,5.82,8.5
Aa7Tnn7b/,SP1,2014,1,0,2.28,3.4,3.7
AaTb2R6o/,SP1,2014,4,0,1.11,15,30
b3ttgXA0/,E0,2014,4,0,1.33,6.72,11
bLatppiH/,SP1,2014,0,3,2.45,3.45,3.28
C6pphiQ6/,E0,2014,2,0,2.88,4.25,4.75
Eq6BwsYh/,I1,2014,0,0,2.4,3.65,3.3
fmLEnTQc/,D1,2014,5,2,1.23,8.4,15
fVZliBuD/,E0,2014,0,1,3.75,3.68,2.22
G29Np7eA/,D1,2014,2,2,3.3,3.95,2.3
jTcd4Zxm/,F1,2014,1,0,1.96,3.5,4.8
Kzh6xq3j/,D1,2014,2,0,1.66,4.4,6
l0yRlfw0/,F1,2014,1,4,8.2,4.6,1.53
lb2mZRt7/,I1,2014,0,3,3.58,3.5,2.36
MDZYnY7C/,F1,2014,1,0,1.92,3.75,5.1
QkrYfgtl/,E0,2014,2,2,2.45,3.5,3.3
rNzVmEh6/,F1,2014,1,2,4.03,3.44,2.25
tpg2wPmp/,D1,2014,0,0,1.95,4.33,4.05
U5Zda6A3/,D1,2014,2,0,2.1,3.6,4.1
UJd03ghg/,F1,2014,1,1,2.5,3.35,3.5
WrHP9eFP/,F1,2014,2,1,2.2,3.56,3.75
xCbpq46N/,SP1,2014,0,1,4.2,4.2,2
xSAI7orp/,E0,2014,4,1,1.72,4,6.1
YLYhjVfJ/,E0,2014,1,0,1.91,3.94,4.6
2Z3Ll8xn/,SP1,2014,0,1,6,4.25,1.68
4b0xoQyB/,SP1,2014,3,1,1.86,4.1,4.79
4tsxfDef/,E0,2014,0,2,1.73,4.35,5.8
ABaKyL25/,I1,2014,2,0,1.87,4,5
fmgkrOLT/,SP1,2014,1,2,1.67,4.25,6.4
fNmpz8R0/,I1,2014,2,1,2.36,3.35,3.65
GWltylCf/,I1,2014,4,0,2.2,3.85,3.75
hOdYo6M4/,SP1,2014,2,3,7.8,5.6,1.48
IuTsoCxP/,F1,2014,4,1,1.48,5,9.1
nsph0nec/,D1,2014,3,1,1.83,4.3,4.63
pvRzdZQs/,E0,2014,0,2,9.5,5.8,1.42
Sl1iYodD/,I1,2014,1,1,2.26,3.34,4
tW73u33t/,I1,2014,0,2,3.68,3.84,2.2
vkUwnhNI/,F1,2014,2,1,1.72,3.84,6.5
WK0Gx1ma/,I1,2014,1,0,3.5,3.6,2.35
xpd42D7a/,F1,2014,1,1,8,4.75,1.51
YwKIomt4/,D1,2014,0,1,2.14,3.85,3.84
zJOjCRZS/,E0,2014,4,0,1.8,4,5.4
8E37D1dF/,E0,2014,3,0,1.29,7.5,15
dduHwrUp/,SP1,2014,4,1,1.84,3.75,5.2
UguzcVYD/,I1,2014,1,3,11,5.4,1.41
Gze81XM5/,F1,2014,1,1,6.6,4.15,1.68
WYJJc3LG/,SP1,2014,0,3,3.66,4.1,2.12
0SQvEYnQ/,E0,2014,3,1,2.68,4.1,7.6
2Xn4cpuG/,D1,2014,3,1,1.87,4.3,4.4
6RM705yb/,SP1,2014,0,1,2.12,3.55,4.1
8dY0bQP9/,D1,2014,3,2,1.32,7.8,10
8YaO5Af6/,E0,2014,4,1,2.32,3.68,3.5
C66F7WPg/,E0,2014,2,3,5.2,4.55,1.75
I7quacGK/,D1,2014,0,1,3,4,2.5
jc5J6ju0/,E0,2014,0,1,1.46,5.5,8
Kj0N65cj/,E0,2014,3,0,2.02,4.1,4.45
MLaxuxPl/,D1,2014,1,2,2.95,3.94,2.56
nPbS4U9C/,E0,2014,2,0,4,3.9,2.15
Oppy0w1E/,D1,2014,1,4,8.95,7,1.36
OWbbjLDj/,SP1,2014,0,2,2.13,3.8,3.95
pfoX0Jo8/,D1,2014,0,2,4.1,4.3,2
pILBaPj4/,SP1,2014,2,2,1.08,20,57
pt0fi1bp/,SP1,2014,1,0,2.15,3.7,4.2
Uo3pwGg1/,D1,2014,0,2,2.26,3.88,3.4
UsmqbHVQ/,D1,2014,0,2,5.1,4.42,1.8
Yg4R5PCd/,E0,2014,0,1,2.48,3.6,3.25
zP3tvdve/,D1,2014,2,0,3.03,3.8,2.52
0lrsF4ji/,SP1,2014,2,2,1.15,12.13,20.11
69379hes/,E0,2014,0,0,1.22,8.6,17
ABLki02h/,I1,2014,4,1,5.8,4.57,1.65
bapD0ixC/,F1,2014,1,0,1.45,5.4,9
C2lHaBiI/,F1,2014,4,2,2.12,3.45,4.3
dSN1lbnB/,I1,2014,0,1,3.75,3.4,2.3
EVdpaaI4/,F1,2014,0,1,2.92,3.55,2.79
G82SZbXH/,I1,2014,0,0,2.8,3.3,2.96
hrLFbq6A/,SP1,2014,0,0,2.21,3.85,4.4
KW3y1Lmh/,F1,2014,2,0,1.84,3.84,5.2
ldXtgMXu/,I1,2014,1,0,2.5,3.65,3.15
MySzFEXJ/,E0,2014,1,0,1.42,5.4,9
nJ5T2sJu/,F1,2014,1,0,2.7,3.4,3
O2X21oMi/,SP1,2014,2,0,16,6.6,1.32
OEPgjKHb/,I1,2014,2,0,1.5,4.67,9
Q94X11Yo/,F1,2014,2,0,1.56,4.35,7.95
S0DSesjT/,SP1,2014,3,2,1.57,5,6.12
SnWphtmn/,I1,2014,5,3,1.73,4.22,5.45
W67u0u3b/,F1,2014,1,1,1.85,3.9,5
4YbOzuIB/,I1,2014,1,0,1.44,5.7,11
Ec9OdNzN/,SP1,2014,1,1,1.79,4.11,5.4
Iq7B8CAm/,E0,2014,3,3,9.1,6,1.41
xOjyYx2U/,I1,2014,3,3,1.66,4.55,6.05
bXiXYInO/,I1,2014,3,0,1.54,4.6,7.5
IyPckvX4/,I1,2014,3,4,1.9,3.96,4.7
vLWH2prc/,E0,2014,3,1,1.47,5.4,8.1
4nST5GgD/,E0,2014,4,0,1.18,10,20
6PmLbV6O/,F1,2014,1,1,1.8,3.85,5.72
bLwBU4iU/,SP1,2014,1,1,13,7.9,1.26
pGnPckMU/,F1,2014,1,2,1.23,8.2,19
z7zD9bfl/,E0,2014,2,0,2.1,3.18,4.8
0naddc2N/,F1,2014,2,0,1.69,4.4,8.25
0nFk5Yxf/,D1,2014,0,4,7.1,5.8,1.48
A18ICGpK/,D1,2014,3,1,1.63,5.1,5.6
C0cJBx2A/,F1,2014,1,2,3.55,3.6,2.45
CQSEEvIi/,F1,2014,0,2,1.63,4.3,6.5
EFOFhegl/,D1,2014,1,0,1.2,9.75,15
GrJy1yWG/,I1,2014,2,2,2.04,4.1,3.95
hMelbJXA/,F1,2014,2,1,3.25,3.54,2.6
I7LWlDhD/,D1,2014,3,2,1.92,4.5,4.1
IwbFCIn4/,F1,2014,1,2,3.2,3.8,2.44
jDPFBz0Q/,D1,2014,3,2,1.93,4.6,4.2
jyCQgfKr/,SP1,2014,4,0,1.7,4.65,5.2
KWuTjyQp/,F1,2014,1,3,2.85,3.5,2.8
Me0hcwmH/,F1,2014,1,1,3.25,3.6,2.45
MuSNjZN0/,D1,2014,2,1,1.33,7.1,9.6
nqBo6ENm/,D1,2014,2,1,1.48,5.54,7.4
rBl1eHHT/,F1,2014,2,0,1.85,4.05,5.3
rkTJiF8f/,D1,2014,4,1,1.37,6.29,9.4
S87L4JWi/,I1,2014,4,1,1.68,4.3,6.4
vmaBDbXc/,F1,2014,1,3,4.1,3.64,2.1
vusoEO5c/,SP1,2014,2,0,3.85,3.75,2.13
WA9EDdVD/,D1,2014,3,1,1.78,4.4,4.75
YZTAFK2o/,F1,2014,0,1,1.45,5.3,8.6
0WEr7Kjt/,E0,2014,2,0,1.2,9.7,18
8WdPEed8/,SP1,2014,2,0,5.8,5.2,1.64
Aiw7odWT/,I1,2014,0,1,5.7,5,1.63
b1FYiYle/,SP1,2014,0,2,1.85,4.1,5.1
bNSGB0rP/,E0,2014,2,1,1.21,9.8,20
drCP3wnb/,I1,2014,2,1,7.2,4.7,1.56
EBlcBMkG/,SP1,2014,1,0,1.83,4.4,4.97
f7To6v6n/,E0,2014,0,2,5.4,4.4,1.73
fk2z38vP/,E0,2014,0,2,3.9,3.6,2.18
fT8sjCJ7/,SP1,2014,1,1,2.5,3,4.41
GMHf4Iza/,E0,2014,3,0,1.51,4.8,8.4
GUw3nxHN/,I1,2014,0,1,4.6,3.84,1.95
Ic0Y1HGA/,I1,2014,1,1,2.34,3.6,3.4
KAGUhEZl/,SP1,2014,1,1,1.9,4.2,4.64
lI8H5aHo/,I1,2014,0,1,2.4,3.65,3.3
nch9U8kc/,E0,2014,1,2,9,5.47,1.43
nDUYtGvo/,I1,2014,4,2,1.63,4.27,6.8
QmiDTS43/,E0,2014,1,3,2.3,3.66,3.5
tnbW3lPI/,E0,2014,2,2,2.65,3.84,2.8
tQ4wih41/,SP1,2014,4,3,3.7,4.1,2.1
UPLb3xj5/,E0,2014,1,2,2.28,3.7,3.55
WnahC2zA/,SP1,2014,0,0,15,7.8,1.24
xvuamI1H/,I1,2014,1,2,2.16,3.67,3.8
Y1tkDrL3/,SP1,2014,1,1,1.23,7.6,20
YcSk5bLh/,E0,2014,1,1,2.85,4.1,2.55
zZAT2c14/,I1,2014,2,5,3.65,4,2.14
jwyo6Dnn/,D1,2014,0,0,2.05,3.62,4.1
nNeTDFBE/,SP1,2014,1,0,2.03,3.65,4.43
4fMdPeW9/,F1,2014,0,3,2.04,3.8,4.4
6mfH2k3D/,SP1,2014,3,1,1.22,8.9,16
8hYaRYuE/,SP1,2014,2,1,1.88,4.2,5.3
8SjS9GWM/,F1,2014,1,4,6,4.13,1.7
d2vBFzoA/,I1,2014,3,3,2.12,3.7,3.9
I1t23E9j/,F1,2014,0,1,5.1,3.8,1.85
K6KpScni/,F1,2014,4,0,1.33,6.8,11.3
MVG1OFoG/,F1,2014,3,1,1.6,4.3,7.1
nJkW8znT/,F1,2014,1,0,1.47,4.8,9
Q31NAdHG/,F1,2014,0,0,2.38,3.5,3.64
Q3NhQyH3/,F1,2014,3,1,1.18,9.2,20
SYCQCZQK/,SP1,2014,1,1,1.86,3.95,5.1
vBsb4ffp/,F1,2014,1,1,1.84,3.8,5.1
WtOlRH1c/,F1,2014,1,3,2.32,3.55,3.6
4SwFEf0G/,I1,2014,2,1,1.29,6.8,12
6PBUBgtR/,SP1,2014,3,1,2.1,3.6,4.25
8tbGggOj/,I1,2014,5,1,1.73,4.65,5.7
A5Iu0eoN/,I1,2014,2,1,2.14,3.78,3.8
bNj94BY0/,SP1,2014,0,1,2.35,3.5,3.5
IBu7GGV3/,I1,2014,1,0,3.6,3.65,2.35
KWi55iJf/,SP1,2014,0,0,2.7,3.6,2.95
ldHqaF0T/,I1,2014,1,0,1.5,5.49,11.08
MqnbIx1i/,I1,2014,2,1,4.1,3.65,2.17
O4bd7Dlr/,SP1,2014,1,2,3.25,3.35,2.61
p0zk5X1h/,D1,2014,1,1,2.44,3.65,3.25
rJxJDEFM/,I1,2014,2,2,3,3.85,2.54
SdeD3Vm7/,SP1,2014,2,1,1.42,6.07,9.2
UkaCfZ8p/,I1,2014,3,0,1.23,8,18.39
x8206X3l/,SP1,2014,1,2,2.22,3.8,3.7
zmj2HdGc/,I1,2014,2,0,1.23,7.6,19
tAOylw7k/,F1,2015,2,2,12,5.4,1.44
AqTumcMe/,F1,2015,3,3,3.95,3.44,2.22
ju6SA0E2/,F1,2015,0,2,3.25,3.15,2.67
lQOV9KT8/,F1,2015,0,0,1.64,4.12,8.6
lzSqnHy2/,F1,2015,0,3,2.72,3.22,3.42
tO3A2xMr/,F1,2015,1,0,1.95,3.55,5.2
vFHr7IDR/,F1,2015,0,1,2.84,3.17,3.08
zo3E1dyk/,F1,2015,3,2,3.1,3.31,2.85
MwNw8bbL/,F1,2015,1,2,1.51,4.75,11
rmOZ8vqF/,F1,2015,2,0,2.15,3.4,4.3
WCdNaz61/,F1,2015,0,1,4.68,3.4,2.15
A3eRbfL7/,F1,2015,0,1,3.25,3.2,2.7
beQcsW4q/,E0,2015,2,2,2.26,3.5,4.1
bPXHLHSK/,F1,2015,1,1,2.5,3.14,3.6
CbU1tjKk/,E0,2015,0,1,4.05,3.67,2.2
CSyMKyrR/,F1,2015,2,0,1.26,10,23
ENlRnhsM/,E0,2015,0,1,2.55,3.4,3.59
hEmVoCdS/,E0,2015,0,1,2.12,3.42,4.9
QZHdEZKf/,F1,2015,2,1,2.65,3.33,3.38
S6jJlEC9/,E0,2015,1,2,1.56,5.05,9.4
U7OmGejr/,F1,2015,6,2,2.06,3.45,4.6
voAOSWkj/,E0,2015,2,1,1.35,6,13
WvcAjzrc/,E0,2015,2,2,3.28,3.5,2.55
xAq9Nwb8/,F1,2015,0,0,1.88,3.67,5.5
6ckNmYRF/,E0,2015,0,2,5.9,4.38,1.75
8bNiFF5l/,F1,2015,3,1,1.6,4.7,8.25
G0rDMcDE/,F1,2015,0,2,1.73,3.98,6.9
ll7I0Gje/,F1,2015,4,1,3.05,3.28,2.85
pr1Ekfc3/,E0,2015,2,1,1.55,5,8.8
Iy9SRj5d/,E0,2015,1,3,9.8,5.2,1.51
bmG4CDk7/,F1,2015,0,0,9.2,4.78,1.55
QN3fuaoF/,D1,2015,2,1,1.37,6.67,12
29poVEN7/,D1,2015,0,0,2.18,3.76,3.92
4E2bvJ0L/,D1,2015,0,2,2.89,4.2,5.25
4QG0Dgz1/,F1,2015,1,0,2.85,3.4,3.04
6RzeuBll/,E0,2015,1,0,1.83,4.15,6
6Z8vf9lk/,E0,2015,2,2,2.85,3.48,2.88
A9Mq8pkc/,SP1,2015,1,1,2.35,3.5,3.42
ANJ8BX4D/,F1,2015,0,1,2.91,3.23,2.88
CScizHsE/,F1,2015,2,0,1.9,3.5,5.7
fqswXzge/,D1,2015,2,2,2.13,3.75,4.2
GhrZXGwk/,D1,2015,2,1,3.2,3.65,2.47
hpIyF6B5/,F1,2015,0,2,2.86,3.34,2.96
hSS30BBL/,E0,2015,0,0,2.75,3.4,3.04
IRPOH8Rn/,F1,2015,2,0,2.05,3.46,4.5
IwYpqhID/,SP1,2015,1,1,3.4,3.3,2.8
OIosWf81/,D1,2015,1,0,2.1,3.8,4.1
raEd5rZF/,SP1,2015,1,0,3.2,3.34,2.74
th1ii7Y7/,E0,2015,0,0,1.88,4.15,5.9
vsEXFnda/,F1,2015,1,3,3.3,3.29,2.52
WMVYofYf/,SP1,2015,2,1,2.25,3.36,4
x04zekZr/,E0,2015,1,3,2.75,3.42,3.1
YThUYdOr/,D1,2015,2,0,2.15,3.9,4.2
ziI8aVQR/,E0,2015,2,0,1.34,7.8,19.21
4EOTgb08/,D1,2015,2,2,3.44,3.54,2.55
A7sQmG3r/,SP1,2015,3,1,1.78,4.05,6.02
by22wwGR/,D1,2015,1,1,2,3.8,4.2
dIOSGStg/,F1,2015,0,1,4.2,3.29,2.31
fekZFjB8/,E0,2015,1,1,6,4.35,1.85
lbtUnzJl/,SP1,2015,1,0,3.15,3.3,2.65
lhLKIlCt/,F1,2015,0,1,1.68,4.08,7
MqQm7443/,SP1,2015,0,2,5.6,3.56,2.05
n7HuEQQB/,F1,2015,0,0,1.72,4,7.05
pCS9vUl2/,E0,2015,4,0,1.63,4.4,6.9
pQ7rgT3e/,E0,2015,1,1,2.61,3.25,3.3
pQZxoEm1/,SP1,2015,3,0,1.2,12.8,31
48Fh6OJ9/,SP1,2015,0,0,6.1,4,1.76
SlcmhmJ1/,E0,2015,3,1,2,4.1,4.9
